Id,SalePrice
1694,184318.75523656007
1695,164166.36186592476
1696,267329.0872812063
1697,171890.12314248682
1698,355566.87040876865
1699,311097.775924195
1700,258131.63064324198
1701,276386.6009039163
1702,246248.51229616773
1703,246228.7444911972
1704,281297.68583706015
1705,230535.33417074636
1706,450884.87121925957
1707,207059.25478668994
1708,208484.57531622276
1709,265929.7891293539
1710,224043.354250518
1711,274157.09120572143
1712,248255.4677959615
1713,286995.3222221145
1714,227094.34167288546
1715,209696.0680285943
1716,184840.4809407127
1717,170925.16938000335
1718,126106.53584747556
1719,204776.12922027375
1720,242814.58955296827
1721,161010.36646320767
1722,125040.64302347274
1723,159003.05356192842
1724,204965.75027814062
1725,244033.60912336048
1726,184541.01085959593
1727,151610.21578040454
1728,170010.82936559178
1729,168642.45129918272
1730,156125.4488663669
1731,124579.05682314269
1732,132812.70180461966
1733,115973.3224066255
1734,122480.16902980044
1735,122007.79607387305
1736,115701.15482595454
1737,313921.6570526388
1738,240060.36051592985
1739,259140.091227218
1740,219848.5215324635
1741,200898.85095049045
1742,178054.79623039791
1743,175208.73052147272
1744,339597.9890347273
1745,225177.86582257456
1746,177736.53234672418
1747,215766.87940971824
1748,224212.22963670132
1749,151911.88511266845
1750,130429.52137172167
1751,233256.5620382865
1752,121205.23072899731
1753,148807.37034594035
1754,198064.1155507724
1755,173357.14429322153
1756,132379.85471002033
1757,121354.16187793751
1758,147644.37122029098
1759,158914.9106977802
1760,169140.24385944588
1761,150676.75926056717
1762,187235.0455822989
1763,179248.440659388
1764,120926.98900513219
1765,176234.85145150588
1766,183261.93177993342
1767,222856.77155266365
1768,147109.15028595156
1769,171037.6707187396
1770,147552.64525754066
1771,123206.92774362235
1772,126682.51308277836
1773,126756.6896505337
1774,137123.63457818833
1775,138392.54345631343
1776,127322.921327561
1777,111873.66291108345
1778,141387.57988540502
1779,131299.10673222097
1780,172679.38885210414
1781,127440.48703792032
1782,91297.12532672138
1783,143953.5853915608
1784,113355.46510628895
1785,133348.3747785108
1786,136038.21114889803
1787,156735.15666434527
1788,62251.417133022755
1789,99396.87493330143
1790,83092.73517320488
1791,178475.1854553761
1792,165100.21947582203
1793,127899.13116991628
1794,154311.94828416346
1795,135711.3968835026
1796,129241.38269712048
1797,125031.3013029618
1798,119905.53799772597
1799,113736.23251254154
1800,128442.91552175357
1801,128517.58618373987
1802,128321.33684735556
1803,147373.55917865704
1804,137635.79653521275
1805,133819.64440650662
1806,122694.45276505512
1807,127223.18464757381
1808,120703.51022430847
1809,118951.6870461467
1810,149994.6714070494
1811,102870.92247893376
1812,95286.05882973057
1813,129005.93778164813
1814,96585.58780192099
1815,56229.14412912512
1816,105050.98197649914
1817,111485.66665161251
1818,145013.20509332223
1819,121547.74715123088
1820,57688.677295858964
1821,104973.03594799108
1822,149097.00932381852
1823,51073.118611927486
1824,126454.29846376873
1825,141141.60362004838
1826,105202.11283074318
1827,103967.10873063306
1828,134614.9775376839
1829,121797.8768547333
1830,143424.88969650556
1831,142174.4875292821
1832,81476.97562276023
1833,140680.98901376256
1834,116776.7197024706
1835,127841.1454341977
1836,123327.38673386614
1837,89785.38001065524
1838,124370.5327754822
1839,97841.6609220797
1840,170743.3485148667
1841,141166.63224383324
1842,86720.37336845891
1843,139614.18696002028
1844,140315.96307596477
1845,143548.09483605486
1846,166253.4323469992
1847,163053.0546802713
1848,53173.46723563049
1849,112365.71047620825
1850,116704.27785285882
1851,153934.91071403614
1852,123938.74457222581
1853,136162.29977948862
1854,168880.50318425242
1855,158511.6930831268
1856,220935.40742678512
1857,135124.29246035582
1858,140154.69026982275
1859,118942.76422606727
1860,148480.51375057313
1861,118054.12171434445
1862,297618.5811074547
1863,276862.77458780713
1864,278015.8069567571
1865,340960.4004624787
1866,342392.0616554836
1867,222019.34528619316
1868,295081.5332188028
1869,202795.86191786962
1870,222595.006874331
1871,252447.12229820518
1872,172693.56488648537
1873,241272.40987108086
1874,147964.4415325519
1875,196356.80941168658
1876,203303.23728411674
1877,211471.52843984964
1878,209858.5577199241
1879,131855.1172943508
1880,135881.19137805433
1881,251205.55488061428
1882,249536.85278446204
1883,186815.67833345002
1884,207868.6954896264
1885,239877.58842037935
1886,288270.0362474671
1887,217078.0940003257
1888,272366.23604555696
1889,166624.37497749762
1890,122917.3821634081
1891,135387.78699043483
1892,98574.98348659514
1893,135293.65527347312
1894,130468.5775549941
1895,132731.8179258963
1896,129887.33577620354
1897,118329.0179432384
1898,110944.78902079465
1899,157897.01549204407
1900,153405.77272834664
1901,176957.94366428288
1902,155781.02944983312
1903,213911.69721505337
1904,142391.35815557427
1905,194765.2787298559
1906,156480.69949031144
1907,209127.2721008492
1908,112683.44540700705
1909,132097.29364097546
1910,122183.38136664662
1911,222699.99015354834
1912,318981.12638400414
1913,135894.7783258212
1914,63649.70721579199
1915,332220.8119288133
1916,75445.83885505836
1917,243387.34747477443
1918,141798.89120365988
1919,165481.63369440817
1920,161939.11205658677
1921,401410.4964361891
1922,323942.5574397005
1923,225458.33148480515
1924,226999.43826150053
1925,194478.69870987275
1926,401065.93397431454
1927,134753.68790474907
1928,158862.55762866483
1929,130842.53018090107
1930,135398.72049278332
1931,144117.17147306498
1932,142612.66043433893
1933,186042.69120043397
1934,185480.6777436942
1935,172743.51827583543
1936,200296.98084006103
1937,184179.67872082043
1938,173715.86696191935
1939,231354.85253928567
1940,190127.94179019862
1941,172607.6421895297
1942,185691.91609808683
1943,207288.19494221717
1944,374715.25015332765
1945,411696.90869046794
1946,139091.12583323228
1947,316726.52381530346
1948,174488.4897771796
1949,255677.31205457513
1950,191478.1910043187
1951,238052.9127430533
1952,207247.96625084095
1953,170212.9932068969
1954,184743.78112134544
1955,136334.09570836194
1956,313961.4980199667
1957,157791.89169625397
1958,316417.8168121097
1959,140073.1465385903
1960,114478.43362768978
1961,125627.81633529393
1962,97690.87993531435
1963,106559.32377858648
1964,110028.00881151187
1965,145229.6806307148
1966,139910.64728776927
1967,292778.4600145175
1968,421771.7081544863
1969,395075.1502158983
1970,440473.2635024342
1971,488296.2933097703
1972,382514.7528684986
1973,262889.36376695277
1974,344446.53644434654
1975,550557.8219075818
1976,263993.45904088195
1977,359792.6173407298
1978,360996.44647220185
1979,319985.65590904636
1980,201932.62755192898
1981,334471.94316277065
1982,218241.02048739916
1983,202390.5210787847
1984,165629.5733313172
1985,234772.9434487883
1986,211548.31646268637
1987,177063.10544824635
1988,174576.58322227027
1989,190003.55863438343
1990,212767.51029928855
1991,230695.22628618393
1992,219206.9008702985
1993,164694.6773680113
1994,237567.78800124544
1995,183968.93243068064
1996,248388.97912130252
1997,304884.2475618093
1998,326710.9600504956
1999,265717.11243817105
2000,319449.5841688601
2001,278866.81246095203
2002,245069.7006191459
2003,259912.36468094555
2004,283464.29477701295
2005,215636.85228332045
2006,219358.51344448773
2007,243371.5371306834
2008,220974.41196694135
2009,199964.20008491908
2010,191114.02944193807
2011,138260.55814177686
2012,168563.78982656356
2013,181190.2297189163
2014,189267.40349687458
2015,205920.91862123084
2016,197711.47074465698
2017,195287.3437980469
2018,125128.17791910072
2019,134340.11742010058
2020,102536.65542537576
2021,104750.57033087267
2022,184155.39788043685
2023,144646.6376819093
2024,264128.26318246947
2025,343657.77099549276
2026,177022.91143912563
2027,164132.5308303346
2028,154116.7335130814
2029,178200.27976815458
2030,265698.13095860416
2031,232259.51459047914
2032,248687.6205227945
2033,257117.307099914
2034,170416.29588431664
2035,225790.95171785718
2036,196436.2294816819
2037,205986.17703887663
2038,321994.4390134528
2039,226259.524554404
2040,292888.1272111074
2041,294554.2709194205
2042,209281.12135616262
2043,175772.76266425682
2044,168639.70202423487
2045,207112.9726696449
2046,143258.35467012206
2047,146607.29147991678
2048,140234.78495476142
2049,136107.66192756136
2050,174559.3880832669
2051,108369.96359289408
2052,131838.79347652546
2053,147530.8135630012
2054,89748.56217623217
2055,159384.14021005333
2056,139155.20176783262
2057,112532.04850270742
2058,222878.45879845167
2059,133880.08729851985
2060,174436.08505620804
2061,172254.96286443775
2062,131567.62995816238
2063,118051.14240045658
2064,143203.22692467918
2065,120352.41329211184
2066,162325.94558348382
2067,113526.99171615635
2068,140273.44510266912
2069,90843.95278982945
2070,114451.37632412644
2071,100251.38444130015
2072,137800.45080466132
2073,137120.08639549077
2074,186614.55571648607
2075,145547.96349556997
2076,123325.97334229421
2077,155443.114864288
2078,127114.4229671921
2079,131514.98238458802
2080,118919.49216803409
2081,122746.11255144712
2082,128802.25755256115
2083,147035.79695892966
2084,111194.61988261386
2085,119635.05208867726
2086,114701.66996512197
2087,121232.05941879828
2088,91394.66597443561
2089,81306.75163857364
2090,123201.87155437002
2091,113139.49132606336
2092,122400.57882832267
2093,113296.4884336321
2094,103811.34462164935
2095,150138.89684101913
2096,78512.07426746642
2097,95643.33307643731
2098,148802.3014441523
2099,56623.47627929146
2100,75287.03730459191
2101,111877.68632993396
2102,121330.02526011261
2103,103675.1214297857
2104,133906.3251202906
2105,124910.76419247274
2106,62610.04279195258
2107,193865.3430956671
2108,116306.82097985744
2109,112893.8670401668
2110,136536.56391332607
2111,130018.45177688419
2112,142193.84585946525
2113,119946.58625830045
2114,115101.61874040255
2115,164593.6374391696
2116,115449.00717703746
2117,145844.7774481687
2118,126154.26021729659
2119,113544.9740536138
2120,105955.83569845253
2121,93013.21704765521
2122,120911.50288711072
2123,85050.76602771349
2124,161313.95126195299
2125,127834.66396165165
2126,149136.41546921982
2127,153574.17387190572
2128,121613.4314625744
2129,90589.06265510962
2130,143883.3905842702
2131,133483.5012837885
2132,115258.76199410779
2133,123449.23228987552
2134,124866.91119534303
2135,100898.21614372892
2136,81844.7974918899
2137,111283.12929903813
2138,138734.432527893
2139,153009.972630506
2140,143761.3228553518
2141,154944.84833149338
2142,131511.96839144934
2143,156238.18442893887
2144,125405.55227490047
2145,137693.16099987688
2146,172886.41327234582
2147,145967.88593125934
2148,132518.72933483304
2149,147054.77551233192
2150,230053.29611385052
2151,113760.83083256584
2152,176506.62142630605
2153,188789.50313024942
2154,107185.53522549143
2155,139001.47996029924
2156,275728.158998287
2157,229622.6287279729
2158,234015.73872669044
2159,201160.49165036264
2160,172983.29317283514
2161,232598.17424413157
2162,395290.8524071572
2163,352074.4029657463
2164,240647.65305175475
2165,208564.96437356115
2166,156896.7444595667
2167,216569.8993387729
2168,207771.52821416553
2169,194345.04584321202
2170,224358.01959447894
2171,159833.40999091152
2172,136260.00683392436
2173,161395.59122350934
2174,228739.17263158137
2175,283798.3841598097
2176,314104.208383539
2177,243608.6667938563
2178,205977.03767323866
2179,139083.1808698697
2180,213888.36415397612
2181,189270.04817362293
2182,223477.23638506682
2183,187908.7889926562
2184,123639.47556826283
2185,126549.37737179306
2186,152716.55045601513
2187,148201.13392984483
2188,153372.36068893436
2189,242986.19971727137
2190,80034.05033904526
2191,76864.45394493222
2192,89257.3193589254
2193,102942.33152696972
2194,105426.16110842476
2195,115630.66033072404
2196,101374.80084344948
2197,118226.29444318326
2198,157500.01695224864
2199,171487.61417976502
2200,160885.94180809872
2201,141349.58971288233
2202,209091.0416670035
2203,137083.36503573763
2204,177538.5146189849
2205,125179.22293948432
2206,149416.06334913714
2207,222111.0612527011
2208,263137.7337113296
2209,251262.9645382119
2210,121069.39304160247
2211,113110.07101110794
2212,120105.41140019248
2213,103450.53462348727
2214,138183.97593330438
2215,102399.0313249313
2216,149966.1803571637
2217,72556.1246933468
2218,81465.7929432276
2219,72464.8989709512
2220,73052.61752484838
2221,332129.8588515327
2222,290717.0161614094
2223,296520.2726802093
2224,209954.49238203926
2225,125257.12476813832
2226,188754.40755959088
2227,194308.25958083686
2228,266654.10253116314
2229,245817.7231930236
2230,155634.74990941462
2231,209311.89316577287
2232,186596.29416768235
2233,174744.26812566558
2234,231090.72219118002
2235,217142.23578278974
2236,255310.31373842052
2237,325681.2325459226
2238,197666.99025229306
2239,105229.70341008941
2240,160029.73120528704
2241,161026.32848696524
2242,121719.26361648242
2243,121792.86151217387
2244,101641.01075610303
2245,101285.53625108373
2246,142470.0850071671
2247,109838.79870104046
2248,127569.00816734272
2249,121276.82757960165
2250,133328.3510922051
2251,101806.15167230868
2252,179950.8933747168
2253,155428.3594220098
2254,181352.92263946668
2255,193590.20274231752
2256,173290.89691823334
2257,211048.91062191522
2258,159655.54628874848
2259,177260.24075278643
2260,160350.87894778236
2261,190774.47374487657
2262,203720.16826237942
2263,396597.741224775
2264,475118.03294055717
2265,167332.14361825457
2266,305817.4174039855
2267,382639.8393273512
2268,409716.79582868394
2269,155323.14080104092
2270,191502.31067169606
2271,220396.25509714335
2272,193637.75381809287
2273,161777.9038211888
2274,187902.18816978653
2275,161320.97945365414
2276,193712.21132598305
2277,183358.37975521805
2278,150394.24847206005
2279,128187.6041960286
2280,116065.18107906464
2281,164602.66799567468
2282,185051.57806636638
2283,108431.62963911524
2284,113397.19786504352
2285,141994.8569818764
2286,125090.56277996144
2287,357298.5544542189
2288,268271.0097275829
2289,366457.8851270918
2290,455699.5455781848
2291,327722.70880927035
2292,455294.9351820278
2293,469801.9410205515
2294,405365.07829999697
2295,473066.9658060671
2296,274482.77510924486
2297,343805.33140018705
2298,341513.34481058345
2299,363829.43283350073
2300,337300.79637707316
2301,307498.1201736476
2302,249669.70795436416
2303,234153.36311815705
2304,235366.5542402362
2305,193301.03007559886
2306,191386.93301647162
2307,198363.62087422353
2308,216776.990145274
2309,282929.22234335024
2310,205895.02018775253
2311,199306.23132631267
2312,173932.4915716931
2313,173711.69687837968
2314,170802.92470265774
2315,175486.25444082927
2316,189666.618789864
2317,188903.41584531582
2318,176259.44054742734
2319,174559.59434348348
2320,178201.4916167675
2321,236543.5770434361
2322,172466.8312435519
2323,192256.84761882227
2324,174933.9230892203
2325,209124.73264489113
2326,172186.59511964137
2327,204601.87296507013
2328,223669.72988114334
2329,193419.6529026839
2330,184806.81885670932
2331,343513.78070009616
2332,385361.6196866681
2333,318014.2631333903
2334,258473.4664296283
2335,290159.5736674081
2336,320710.37068346364
2337,199569.56797230712
2338,271276.3219906251
2339,215630.85800749747
2340,406319.2835890376
2341,211045.71915413506
2342,230756.29350740943
2343,230358.96654332083
2344,221951.40739222692
2345,232293.70568041655
2346,211671.23083305627
2347,198247.40019720097
2348,232508.47099929166
2349,178888.96190201846
2350,307816.3635029736
2351,263531.9741320975
2352,250315.35250430365
2353,255731.86058859425
2354,128330.73508253308
2355,131171.99439120296
2356,153376.89370100817
2357,188376.0072185738
2358,198451.69245627185
2359,134381.4731366476
2360,120493.51488604136
2361,148803.0489000284
2362,280869.4419924276
2363,142808.62412087404
2364,153267.080062328
2365,211690.0513175066
2366,185810.80291216937
2367,218319.02397283807
2368,218337.78227754263
2369,209822.39934312276
2370,175131.70487707335
2371,169200.75280732065
2372,192210.60177386587
2373,282164.8837796625
2374,329520.18585953186
2375,259086.82711845345
2376,286183.01591875235
2377,338533.22897904454
2378,148243.02739009983
2379,209283.2581650648
2380,148104.89834879714
2381,178939.68959482512
2382,203143.4495120548
2383,206774.4153989312
2384,252593.49790660513
2385,158712.3404411918
2386,135980.41044799858
2387,135554.46444336596
2388,101049.98036183392
2389,122002.80871246333
2390,149087.19548246532
2391,143153.8336839672
2392,116039.00474493665
2393,162852.77771493583
2394,144524.59705130124
2395,215261.71213525164
2396,146470.341341347
2397,220429.4281028306
2398,132367.56174169856
2399,61038.9430593149
2400,62588.200829264395
2401,123209.35811388743
2402,148492.69336452114
2403,138357.24022481308
2404,154000.6220828476
2405,163805.79008904728
2406,141409.35033530035
2407,126248.2449587135
2408,141801.37012235582
2409,121888.46057804958
2410,162636.20551836438
2411,118028.35983865614
2412,157255.81928933426
2413,131510.7876754723
2414,155134.9092918162
2415,131167.433094424
2416,126244.22074487813
2417,137878.88048141863
2418,133827.2491187011
2419,124965.42729890873
2420,121127.69210536618
2421,154769.85837011255
2422,113690.1813403745
2423,118475.37882056872
2424,145899.3875993151
2425,207970.03121182465
2426,135847.15644466408
2427,133166.97149181494
2428,176217.27674492294
2429,115312.60738294812
2430,133678.16482062524
2431,106263.2617017452
2432,142403.40449066463
2433,145379.46277677524
2434,137204.895404865
2435,148531.0023473238
2436,111105.86249190095
2437,110149.80935719206
2438,125605.9273214821
2439,105676.18980580536
2440,122622.23921947133
2441,88691.12526880203
2442,96625.09071101264
2443,128657.67733786655
2444,128940.6998249743
2445,81952.4769316074
2446,137796.09596898514
2447,170101.9290739479
2448,130099.42337362563
2449,109123.99538672082
2450,153816.92629972822
2451,122359.43021418582
2452,206541.49866674148
2453,94357.04232244164
2454,128458.64070822681
2455,124438.156290657
2456,140036.34064079644
2457,131435.3584196665
2458,124291.41497136078
2459,108278.95783744217
2460,137186.66601628787
2461,123547.87597465576
2462,135307.69667784468
2463,124037.79581281418
2464,180573.9920447144
2465,144576.5120905491
2466,121368.34447733936
2467,124890.61810892931
2468,79880.84444670296
2469,79237.35066073458
2470,194369.3164661621
2471,212467.87316354216
2472,164656.5260267639
2473,121111.32356854304
2474,86676.73830594058
2475,220552.10730542347
2476,111793.26501550787
2477,130169.2328467413
2478,154927.09127922717
2479,109176.83178978939
2480,162811.79123375387
2481,130889.32202433716
2482,129997.73986349434
2483,116154.78764485201
2484,128467.8117243225
2485,127857.53276459558
2486,154276.68842777272
2487,180904.29501129352
2488,164717.97223003407
2489,151503.2506992536
2490,150191.9795231469
2491,96898.69514620038
2492,198160.18218683783
2493,146161.48201351188
2494,146313.5451884787
2495,84960.49469838466
2496,227187.42383373456
2497,150550.51401875212
2498,109071.04935374438
2499,89651.13653800978
2500,139201.41889137344
2501,139077.03328747975
2502,145838.73864786417
2503,91493.55570067858
2504,197768.3347639005
2505,217086.89299010177
2506,242310.32135601595
2507,272114.07951811637
2508,242462.33455939917
2509,216316.1627146174
2510,213088.8708945557
2511,172607.06589086636
2512,208663.97503181765
2513,221568.0226699331
2514,256589.51303182036
2515,155244.19221185727
2516,174791.6902758032
2517,143770.64071786602
2518,151982.0814655401
2519,231116.28801862642
2520,218070.22122191775
2521,185657.87107646518
2522,227360.18370286975
2523,122215.84544448202
2524,137317.4418928109
2525,150581.31765963123
2526,140289.41807019955
2527,123237.67538513477
2528,130507.74801330183
2529,137618.60414841547
2530,122532.79891588577
2531,257669.14456776058
2532,227697.19242215596
2533,192434.8600483919
2534,228299.05560312912
2535,299155.85715470026
2536,233879.8082070215
2537,234905.78082300138
2538,176425.19762794883
2539,183321.15227820855
2540,173184.13392142425
2541,179099.32698129065
2542,163742.87436303875
2543,124919.22122994729
2544,125868.54062208068
2545,134526.68590205905
2546,123791.03771643496
2547,139542.62873248887
2548,155462.25705222975
2549,161574.85935003273
2550,830196.0847750462
2551,139378.35708851556
2552,124695.06425993037
2553,76900.09795685939
2554,103759.19182550357
2555,114819.46918878573
2556,101348.13180323807
2557,108524.05872643061
2558,182876.96933810253
2559,145643.39377952158
2560,144673.16712013242
2561,139891.2126023378
2562,137101.0854306543
2563,152541.10087189567
2564,197887.35188548313
2565,156360.8632863399
2566,149547.00762736623
2567,138722.4025412573
2568,201237.54729662326
2569,222837.1615179341
2570,118350.6070325356
2571,190990.92894223952
2572,148603.87717535454
2573,222609.81638042803
2574,279944.568583426
2575,130795.0384301509
2576,116100.58746816986
2577,142355.72633420437
2578,84210.6840170708
2579,69451.9519019802
2580,108673.07946711707
2581,119918.19074613675
2582,111350.79971802152
2583,281815.10590123443
2584,179045.99097591868
2585,187910.58764079094
2586,219504.51635355642
2587,196542.49079441398
2588,146993.07987446888
2589,149783.63938452813
2590,199555.40743075358
2591,210000.38056205996
2592,207226.50799053092
2593,245772.2852242582
2594,173369.9247066698
2595,194245.45859711635
2596,289106.74555796327
2597,185425.87698506707
2598,288415.02702683856
2599,331494.7241393516
2600,164822.98284021855
2601,157096.7144552487
2602,79441.32326293775
2603,91106.14907456722
2604,88033.6326473879
2605,77923.59740732526
2606,151311.22913993706
2607,205548.05459900468
2608,207767.40625569713
2609,170084.54782042242
2610,104653.4874658114
2611,126388.1722189637
2612,160064.98152221876
2613,135246.7499055462
2614,130390.2367134602
2615,158667.89117023782
2616,150846.95532992206
2617,185562.16521862592
2618,212344.96598715565
2619,195407.88115755306
2620,191106.6581856731
2621,177082.40203477768
2622,185073.75507917858
2623,237015.49105590532
2624,306475.9623420668
2625,285349.54745478096
2626,174863.8820920717
2627,160803.8225298785
2628,497616.45417800645
2629,507559.51957256283
2630,366912.0437027044
2631,475640.1641090686
2632,414108.0367882594
2633,308224.3678557811
2634,427453.63638199284
2635,162761.93011490075
2636,176913.33327311257
2637,182559.99031141357
2638,257763.04701973367
2639,186247.745914617
2640,153746.5319534415
2641,113547.28151983551
2642,186529.122908539
2643,106963.31282408943
2644,123770.67901109657
2645,108994.95241171353
2646,95463.4653136341
2647,105208.228991421
2648,146495.46406026473
2649,145771.05396686777
2650,139678.1099918752
2651,143369.32385381157
2652,401781.66326029296
2653,248584.94540433786
2654,247601.93471748818
2655,417383.78589169245
2656,305798.1485130206
2657,339869.2039255806
2658,295668.2510523417
2659,294781.78902616637
2660,355528.93449207005
2661,339852.40435892314
2662,367997.18333837343
2663,283995.31960038276
2664,271138.1949594979
2665,324738.3530781307
2666,268625.1950089553
2667,165640.21226855365
2668,173165.64809985814
2669,177331.79839073186
2670,270400.19623848854
2671,177176.6640860766
2672,189275.43256325906
2673,202629.94845455734
2674,196970.07258558998
2675,169618.50595233604
2676,188659.59464495114
2677,201393.95338537943
2678,248419.19636500019
2679,269288.0577235733
2680,284811.0542844423
2681,408571.22739619587
2682,327447.51261291176
2683,508179.037787981
2684,303897.32072621176
2685,324424.00237762113
2686,251360.48329665133
2687,322835.7680030551
2688,206457.10473638517
2689,203248.6504770932
2690,439852.3165940596
2691,194653.31903213644
2692,122913.28199563145
2693,192686.90708345355
2694,133837.52466076746
2695,190815.99427698585
2696,180633.5903235119
2697,193613.57036441035
2698,197969.75920986274
2699,174302.81021608307
2700,156537.50646533564
2701,143347.3796958452
2702,110861.77879198737
2703,118350.68218824228
2704,142546.8108462737
2705,118594.01708530549
2706,111673.25070328712
2707,122032.93038408252
2708,137393.03101717093
2709,98385.86435936145
2710,128488.78954219655
2711,290073.0732226938
2712,388111.8365619765
2713,175416.07816193378
2714,148386.82906323893
2715,174398.91768642436
2716,139394.36085553077
2717,195948.65017970456
2718,218653.92367768742
2719,155899.31551766887
2720,171066.00290920748
2721,135557.7437961498
2722,162181.68640425237
2723,140649.57353820442
2724,130570.96405326946
2725,132301.68545571447
2726,149985.95116492728
2727,178782.2466061071
2728,183047.10076103802
2729,151138.2681626818
2730,149671.10070415304
2731,129540.93726784045
2732,130999.36305156878
2733,163515.2438744633
